"LengthRowID","CatchRowID","FishID1","FishID2","ForkLength","Volume","Sex","ReproductiveStage","X2ndStage","AdFinPresent","VIE","ReleasedAlive","LengthRace","CWTRace","CWTNumber"
30762,4400,2010,"0441",58,NA,0,0,NA,FALSE,FALSE,FALSE,NA,NA,NA
30763,4400,2010,"0442",65,NA,1,5,NA,FALSE,FALSE,FALSE,NA,NA,NA
30764,4400,2010,"0443",61,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30765,4400,2010,"0444",62,NA,2,2,NA,FALSE,FALSE,FALSE,NA,NA,NA
30766,4400,2010,"0445",71,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30767,4400,2010,"0446",63,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30768,4400,2010,"0447",58,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30769,4400,2010,"0448",70,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30770,4400,2010,"0449",68,NA,2,2,NA,FALSE,FALSE,FALSE,NA,NA,NA
30771,4400,2010,"0450",65,NA,2,6,2,FALSE,FALSE,FALSE,NA,NA,NA
30772,4400,2010,"0451",73,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30773,4400,2010,"0452",60,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30774,4400,2010,"0453",63,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30775,4400,2010,"0454",58,NA,2,6,2,FALSE,FALSE,FALSE,NA,NA,NA
30776,4400,2010,"0455",60,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30777,4400,2010,"0456",60,NA,2,2,NA,FALSE,FALSE,FALSE,NA,NA,NA
30778,4400,2010,"0457",61,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30779,4400,2010,"0458",62,NA,0,0,NA,FALSE,FALSE,FALSE,NA,NA,NA
30780,4400,2010,"0459",66,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30781,4400,2010,"0460",60,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30782,4400,2010,"0461",65,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30783,4400,2010,"0462",62,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30784,4400,2010,"0463",63,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30785,4400,2010,"0464",62,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30786,4400,2010,"0465",58,NA,1,5,NA,FALSE,FALSE,FALSE,NA,NA,NA
30787,4400,2010,"0466",68,NA,1,5,NA,FALSE,FALSE,FALSE,NA,NA,NA
30788,4400,2010,"0467",75,NA,1,5,NA,FALSE,FALSE,FALSE,NA,NA,NA
30789,4400,2010,"0468",72,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30790,4400,2010,"0469",62,NA,2,2,NA,FALSE,FALSE,FALSE,NA,NA,NA
30791,4400,2010,"0470",70,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30792,4400,2010,"0471",63,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
30793,4400,2010,"0472",78,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30794,4400,2010,"0473",67,NA,0,0,NA,FALSE,FALSE,FALSE,NA,NA,NA
30795,4400,2010,"0474",66,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30796,4400,2010,"0475",69,NA,2,6,2,FALSE,FALSE,FALSE,NA,NA,NA
30797,4400,2010,"0476",72,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30798,4400,NA,NA,69,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30799,4400,NA,NA,72,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30800,4400,NA,NA,70,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30801,4400,NA,NA,64,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30802,4400,NA,NA,64,NA,0,0,NA,FALSE,FALSE,FALSE,NA,NA,NA
30803,4400,NA,NA,64,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30804,4401,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30805,4402,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30806,4402,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30807,4402,NA,NA,57,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30808,4402,NA,NA,55,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30809,4402,NA,NA,55,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30810,4403,NA,NA,83,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
30811,4403,NA,NA,63,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
30812,4404,2010,"0424",68,NA,2,6,2,FALSE,FALSE,FALSE,NA,NA,NA
30813,4404,2010,"0425",70,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
30814,4404,2010,"0426",72,NA,2,6,2,FALSE,FALSE,FALSE,NA,NA,NA
30815,4404,2010,"0427",66,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30816,4404,2010,"0428",66,NA,2,6,2,FALSE,FALSE,FALSE,NA,NA,NA
30817,4404,2010,"0429",70,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30818,4404,2010,"0430",72,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30819,4405,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30820,4406,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30821,4406,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30822,4406,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30823,4407,NA,NA,74,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
30824,4408,2010,"0431",84,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30825,4408,2010,"0432",69,NA,2,6,2,FALSE,FALSE,FALSE,NA,NA,NA
30826,4408,2010,"0433",71,NA,2,3,NA,TRUE,FALSE,FALSE,NA,NA,NA
30827,4408,2010,"0434",66,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
30828,4408,2010,"0435",77,NA,1,6,NA,FALSE,FALSE,FALSE,NA,NA,NA
30829,4408,2010,"0436",68,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30830,4409,NA,NA,42,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30831,4409,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30832,4409,NA,NA,44,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30833,4409,NA,NA,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30834,4410,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30835,4411,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30836,4412,NA,NA,35,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30837,4412,NA,NA,33,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30838,4413,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30839,4413,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30840,4414,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30841,4414,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30842,4414,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30843,4415,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30844,4416,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30845,4416,NA,NA,19,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30846,4417,2010,"0483",65,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
30847,4417,2010,"0484",71,NA,2,2,NA,FALSE,FALSE,FALSE,NA,NA,NA
30848,4418,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30849,4418,NA,NA,37,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30850,4419,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30851,4419,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30852,4420,NA,NA,242,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA
30853,4421,NA,NA,35,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30854,4421,NA,NA,36,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30855,4421,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30856,4421,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30857,4421,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30858,4421,NA,NA,33,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30859,4421,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30860,4422,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30861,4422,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30862,4422,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30863,4422,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30864,4422,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30865,4422,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30866,4422,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30867,4422,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30868,4422,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30869,4422,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30870,4422,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30871,4422,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30872,4422,NA,NA,16,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30873,4422,NA,NA,16,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30874,4422,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30875,4423,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30876,4423,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30877,4423,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30878,4424,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30879,4425,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30880,4426,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30881,4426,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30882,4428,NA,NA,55,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30883,4428,NA,NA,53,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30884,4428,NA,NA,48,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30885,4428,NA,NA,43,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30886,4428,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30887,4428,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30888,4428,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30889,4428,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30890,4428,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30891,4428,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30892,4429,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30893,4429,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30894,4429,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30895,4429,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30896,4430,NA,NA,37,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30897,4430,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30898,4431,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30899,4433,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30900,4433,NA,NA,48,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30901,4433,NA,NA,47,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30902,4433,NA,NA,49,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30903,4433,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30904,4433,NA,NA,49,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30905,4433,NA,NA,44,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30906,4433,NA,NA,45,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30907,4433,NA,NA,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30908,4433,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30909,4433,NA,NA,47,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30910,4433,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30911,4433,NA,NA,43,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30912,4433,NA,NA,50,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30913,4433,NA,NA,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30914,4433,NA,NA,53,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30915,4433,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30916,4433,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30917,4433,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30918,4434,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30919,4434,NA,NA,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30920,4434,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30921,4434,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30922,4434,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30923,4434,NA,NA,50,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30924,4434,NA,NA,50,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30925,4434,NA,NA,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30926,4434,NA,NA,48,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30927,4434,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30928,4435,NA,NA,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30929,4435,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30930,4435,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30931,4435,NA,NA,45,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30932,4435,NA,NA,58,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30933,4435,NA,NA,46,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30934,4435,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30935,4435,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30936,4435,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30937,4436,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30938,4437,NA,NA,36,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30939,4437,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30940,4438,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30941,4439,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30942,4440,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30943,4440,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30944,4440,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30946,4455,NA,NA,44,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
30947,4456,NA,NA,49,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30948,4456,NA,NA,33,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30949,4456,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30950,4456,NA,NA,35,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30951,4456,NA,NA,44,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30952,4456,NA,NA,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30953,4456,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30954,4456,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30955,4456,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30956,4456,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30957,4456,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30958,4456,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30959,4456,NA,NA,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30960,4456,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30961,4456,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30962,4456,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30963,4456,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30964,4456,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30965,4456,NA,NA,43,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30966,4456,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30967,4456,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30968,4456,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30969,4456,NA,NA,51,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30970,4456,NA,NA,49,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30971,4456,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30972,4456,NA,NA,49,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30973,4456,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30974,4456,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30975,4456,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30976,4456,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30977,4456,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30978,4456,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30979,4456,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30980,4456,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30981,4456,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30982,4456,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30983,4456,NA,NA,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30984,4456,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30985,4456,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30986,4456,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30987,4456,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30988,4456,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30989,4456,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30990,4456,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30991,4456,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30992,4456,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30993,4456,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30994,4456,NA,NA,14,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30995,4456,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30996,4456,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30997,4456,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30998,4457,NA,NA,34,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
30999,4457,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31000,4457,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31001,4457,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31002,4457,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31003,4457,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31004,4457,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31005,4458,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31006,4459,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31007,4459,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31008,4459,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31009,4459,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31010,4459,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31011,4459,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31012,4459,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31013,4459,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31014,4459,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31015,4460,NA,NA,149,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31016,4461,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31017,4461,NA,NA,119,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31018,4461,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31019,4462,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31020,4462,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31021,4462,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31022,4462,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31023,4462,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31024,4463,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31025,4463,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31026,4463,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31027,4463,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31028,4463,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31029,4463,NA,NA,29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31030,4463,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31031,4464,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31032,4464,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31033,4464,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31034,4464,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31035,4464,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31036,4464,NA,NA,37,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31037,4464,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31038,4464,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31039,4464,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31040,4464,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
31041,4464,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
